time,srcip,srcport,dstip,dstport,funccode
1424275576977159,3232235876,2479,3232235879,502,1
1424275576977169,3232235876,2479,3232235879,502,1
1424275576978811,3232235876,2480,3232235877,502,1
1424275576979586,3232235876,2480,3232235877,502,1
1424275580960755,3232235876,2481,3232235877,502,5
1424275580961169,3232235876,2481,3232235877,502,5
1424275581916539,3232235875,1504,3232235877,502,3
1424275581917401,3232235875,1504,3232235877,502,3
1424275581931621,3232235875,1505,3232235878,502,3
1424275581932552,3232235875,1505,3232235878,502,3
1424275581946434,3232235875,1506,3232235879,502,3
1424275581947321,3232235875,1506,3232235879,502,3
1424275581979517,3232235875,1507,3232235877,502,2
1424275581980366,3232235875,1507,3232235877,502,2
1424275581994517,3232235875,1508,3232235878,502,2
1424275581995368,3232235875,1508,3232235878,502,2
1424275582000204,3232235875,1509,3232235878,502,1
1424275582000980,3232235875,1509,3232235878,502,1
1424275582009913,3232235875,1510,3232235879,502,2
1424275582011074,3232235875,1510,3232235879,502,2
1424275582042192,3232235875,1511,3232235877,502,1
1424275582043050,3232235875,1511,3232235877,502,1
1424275582072054,3232235875,1512,3232235879,502,1
1424275582072910,3232235875,1512,3232235879,502,1
1424275586962622,3232235876,2482,3232235877,502,3
1424275586963431,3232235876,2482,3232235877,502,3
1424275586963923,3232235876,2483,3232235878,502,3
1424275586964718,3232235876,2483,3232235878,502,3
1424275586966372,3232235876,2484,3232235877,502,2
1424275586967150,3232235876,2484,3232235877,502,2
1424275586968791,3232235876,2485,3232235878,502,2
1424275586969563,3232235876,2485,3232235878,502,2
1424275586970148,3232235876,2486,3232235879,502,3
1424275586971043,3232235876,2486,3232235879,502,3
1424275586972372,3232235876,2487,3232235877,502,1
1424275586973119,3232235876,2487,3232235877,502,1
1424275586974798,3232235876,2488,3232235878,502,1
1424275586975534,3232235876,2488,3232235878,502,1
1424275586977320,3232235876,2489,3232235879,502,2
1424275586978071,3232235876,2489,3232235879,502,2
1424275586982283,3232235876,2490,3232235879,502,1
1424275586983028,3232235876,2490,3232235879,502,1
1424275591914718,3232235875,1513,3232235877,502,3
1424275591915101,3232235875,1513,3232235877,502,3
1424275591916150,3232235875,1514,3232235877,502,2
1424275591916484,3232235875,1514,3232235877,502,2
1424275591929267,3232235875,1515,3232235878,502,3
1424275591929719,3232235875,1515,3232235878,502,3
1424275591947372,3232235875,1516,3232235879,502,3
1424275591948274,3232235875,1516,3232235879,502,3
1424275591978159,3232235875,1517,3232235877,502,1
1424275591978989,3232235875,1517,3232235877,502,1
1424275591993094,3232235875,1518,3232235878,502,2
1424275591993933,3232235875,1518,3232235878,502,2
1424275591997375,3232235875,1519,3232235878,502,1
1424275591998187,3232235875,1519,3232235878,502,1
1424275592010520,3232235875,1520,3232235879,502,2
1424275592011352,3232235875,1520,3232235879,502,2
1424275592072201,3232235875,1521,3232235879,502,1
1424275592072634,3232235875,1521,3232235879,502,1
1424275596961170,3232235876,2491,3232235879,502,3
1424275596962000,3232235876,2491,3232235879,502,3
1424275596962764,3232235876,2492,3232235878,502,3
1424275596963569,3232235876,2492,3232235878,502,3
1424275596965044,3232235876,2493,3232235879,502,2
1424275596965815,3232235876,2493,3232235879,502,2
1424275596966474,3232235876,2494,3232235877,502,3
1424275596967309,3232235876,2494,3232235877,502,3
1424275596968601,3232235876,2495,3232235878,502,2
1424275596969419,3232235876,2495,3232235878,502,2
1424275596972215,3232235876,2496,3232235879,502,1
1424275596973015,3232235876,2496,3232235879,502,1
1424275596973371,3232235876,2497,3232235877,502,2
1424275596974168,3232235876,2497,3232235877,502,2
1424275596975825,3232235876,2498,3232235878,502,1
1424275596976600,3232235876,2498,3232235878,502,1
1424275596979379,3232235876,2499,3232235877,502,1
1424275596980155,3232235876,2499,3232235877,502,1
1424275599716564,3232235875,1522,3232235878,502,5
1424275599717152,3232235875,1522,3232235878,502,5
1424275601916138,3232235875,1523,3232235877,502,3
1424275601916975,3232235875,1523,3232235877,502,3
1424275601931028,3232235875,1524,3232235878,502,3
1424275601931904,3232235875,1524,3232235878,502,3
1424275601946004,3232235875,1525,3232235879,502,3
1424275601946883,3232235875,1525,3232235879,502,3
1424275601979199,3232235875,1526,3232235877,502,2
1424275601980044,3232235875,1526,3232235877,502,2
1424275601994087,3232235875,1527,3232235878,502,2
1424275601994954,3232235875,1527,3232235878,502,2
1424275601998315,3232235875,1528,3232235878,502,1
1424275601999071,3232235875,1528,3232235878,502,1
1424275602009024,3232235875,1529,3232235879,502,2
1424275602009870,3232235875,1529,3232235879,502,2
1424275602041885,3232235875,1530,3232235877,502,1
1424275602042685,3232235875,1530,3232235877,502,1
1424275602071095,3232235875,1531,3232235879,502,1
1424275602072669,3232235875,1531,3232235879,502,1
1424275606961250,3232235876,2500,3232235878,502,3
1424275606962128,3232235876,2500,3232235878,502,3
1424275606962608,3232235876,2501,3232235879,502,3
1424275606963400,3232235876,2501,3232235879,502,3
1424275606965221,3232235876,2502,3232235878,502,2
1424275606965919,3232235876,2502,3232235878,502,2
1424275606967578,3232235876,2503,3232235879,502,2
1424275606968309,3232235876,2503,3232235879,502,2
1424275606969008,3232235876,2504,3232235877,502,3
1424275606969851,3232235876,2504,3232235877,502,3
1424275606971125,3232235876,2505,3232235878,502,1
1424275606971951,3232235876,2505,3232235878,502,1
1424275606973510,3232235876,2506,3232235879,502,1
1424275606974220,3232235876,2506,3232235879,502,1
1424275606978678,3232235876,2507,3232235877,502,2
1424275606979479,3232235876,2507,3232235877,502,2
1424275607041708,3232235876,2508,3232235877,502,1
1424275607042529,3232235876,2508,3232235877,502,1
1424275611914781,3232235875,1532,3232235877,502,3
1424275611915732,3232235875,1532,3232235877,502,3
1424275611932161,3232235875,1533,3232235878,502,3
1424275611932981,3232235875,1533,3232235878,502,3
1424275611947152,3232235875,1534,3232235879,502,3
1424275611947999,3232235875,1534,3232235879,502,3
1424275611977236,3232235875,1535,3232235877,502,2
1424275611977703,3232235875,1535,3232235877,502,2
1424275611995134,3232235875,1536,3232235878,502,2
1424275611996010,3232235875,1536,3232235878,502,2
1424275611999211,3232235875,1537,3232235878,502,1
1424275611999960,3232235875,1537,3232235878,502,1
1424275612011296,3232235875,1538,3232235879,502,2
1424275612012078,3232235875,1538,3232235879,502,2
1424275612040448,3232235875,1539,3232235877,502,1
1424275612041257,3232235875,1539,3232235877,502,1
1424275612072727,3232235875,1540,3232235879,502,1
1424275612073516,3232235875,1540,3232235879,502,1
1424275616962187,3232235876,2509,3232235877,502,3
1424275616962997,3232235876,2509,3232235877,502,3
1424275616963591,3232235876,2510,3232235879,502,3
1424275616964607,3232235876,2510,3232235879,502,3
1424275616966201,3232235876,2511,3232235877,502,2
1424275616966939,3232235876,2511,3232235877,502,2
1424275616967620,3232235876,2512,3232235878,502,3
1424275616968499,3232235876,2512,3232235878,502,3
1424275616969828,3232235876,2513,3232235879,502,2
1424275616970689,3232235876,2513,3232235879,502,2
1424275616976724,3232235876,2514,3232235877,502,1
1424275616977491,3232235876,2514,3232235877,502,1
1424275616979726,3232235876,2515,3232235878,502,2
1424275616980519,3232235876,2515,3232235878,502,2
1424275616981482,3232235876,2516,3232235879,502,1
1424275616982241,3232235876,2516,3232235879,502,1
1424275616988123,3232235876,2517,3232235878,502,1
1424275616988908,3232235876,2517,3232235878,502,1
1424275617071534,3232235876,2518,3232235879,502,5
1424275617071936,3232235876,2518,3232235879,502,5
1424275621915690,3232235875,1541,3232235877,502,3
1424275621915692,3232235875,1541,3232235877,502,3
1424275621933076,3232235875,1542,3232235878,502,3
1424275621933077,3232235875,1542,3232235878,502,3
1424275621948037,3232235875,1543,3232235879,502,3
1424275621948038,3232235875,1543,3232235879,502,3
1424275621977216,3232235875,1544,3232235877,502,2
1424275621977218,3232235875,1544,3232235877,502,2
1424275622003483,3232235875,1545,3232235878,502,2
1424275622004006,3232235875,1545,3232235878,502,2
1424275622005536,3232235875,1546,3232235878,502,1
1424275622008050,3232235875,1546,3232235878,502,1
1424275622018070,3232235875,1547,3232235879,502,2
1424275622020664,3232235875,1547,3232235879,502,2
1424275622040599,3232235875,1548,3232235877,502,1
1424275622040604,3232235875,1548,3232235877,502,1
1424275622073072,3232235875,1549,3232235879,502,1
1424275622073073,3232235875,1549,3232235879,502,1
1424275626823029,3232235875,1550,3232235878,502,5
1424275626823493,3232235875,1550,3232235878,502,5
1424275626963282,3232235876,2519,3232235879,502,3
1424275626964133,3232235876,2519,3232235879,502,3
1424275626964801,3232235876,2520,3232235878,502,3
1424275626965627,3232235876,2520,3232235878,502,3
1424275626967126,3232235876,2521,3232235879,502,2
1424275626967911,3232235876,2521,3232235879,502,2
1424275626968588,3232235876,2522,3232235877,502,3
1424275626969519,3232235876,2522,3232235877,502,3
1424275626970855,3232235876,2523,3232235878,502,2
1424275626971679,3232235876,2523,3232235878,502,2
1424275626973281,3232235876,2524,3232235879,502,1
1424275626974077,3232235876,2524,3232235879,502,1
1424275626978529,3232235876,2526,3232235878,502,1
1424275626979453,3232235876,2525,3232235877,502,2
1424275626979464,3232235876,2526,3232235878,502,1
1424275626980135,3232235876,2525,3232235877,502,2
1424275626986476,3232235876,2527,3232235877,502,1
1424275626986861,3232235876,2527,3232235877,502,1
1424275631915804,3232235875,1551,3232235877,502,3
1424275631916651,3232235875,1551,3232235877,502,3
1424275631930597,3232235875,1552,3232235878,502,3
1424275631931576,3232235875,1552,3232235878,502,3
1424275631945797,3232235875,1553,3232235879,502,3
1424275631946691,3232235875,1553,3232235879,502,3
1424275631978787,3232235875,1554,3232235877,502,2
1424275631979617,3232235875,1554,3232235877,502,2
1424275631993824,3232235875,1555,3232235878,502,2
1424275631994682,3232235875,1555,3232235878,502,2
1424275631998217,3232235875,1556,3232235878,502,1
1424275631998970,3232235875,1556,3232235878,502,1
1424275632008721,3232235875,1557,3232235879,502,2
1424275632009548,3232235875,1557,3232235879,502,2
1424275632041417,3232235875,1558,3232235877,502,1
1424275632042275,3232235875,1558,3232235877,502,1
1424275632070859,3232235875,1559,3232235879,502,1
1424275632072431,3232235875,1559,3232235879,502,1
1424275636961468,3232235876,2528,3232235878,502,3
1424275636962077,3232235876,2528,3232235878,502,3
1424275636962932,3232235876,2529,3232235879,502,3
1424275636963614,3232235876,2529,3232235879,502,3
1424275636964652,3232235876,2530,3232235878,502,2
1424275636965293,3232235876,2530,3232235878,502,2
1424275636965759,3232235876,2531,3232235877,502,3
1424275636966437,3232235876,2531,3232235877,502,3
1424275636967499,3232235876,2532,3232235879,502,2
1424275636968109,3232235876,2532,3232235879,502,2
1424275636969339,3232235876,2533,3232235878,502,1
1424275636969928,3232235876,2533,3232235878,502,1
1424275636971164,3232235876,2534,3232235877,502,2
1424275636971757,3232235876,2534,3232235877,502,2
1424275636973005,3232235876,2535,3232235879,502,1
1424275636973586,3232235876,2535,3232235879,502,1
1424275636976195,3232235876,2536,3232235877,502,1
1424275636976480,3232235876,2536,3232235877,502,1
1424275641917020,3232235875,1560,3232235877,502,3
1424275641917900,3232235875,1560,3232235877,502,3
1424275641931601,3232235875,1561,3232235878,502,3
1424275641932487,3232235875,1561,3232235878,502,3
1424275641947044,3232235875,1562,3232235879,502,3
1424275641947955,3232235875,1562,3232235879,502,3
1424275641979776,3232235875,1563,3232235877,502,2
1424275641980633,3232235875,1563,3232235877,502,2
1424275641994804,3232235875,1564,3232235878,502,2
1424275641995792,3232235875,1564,3232235878,502,2
1424275641998941,3232235875,1565,3232235878,502,1
1424275641999720,3232235875,1565,3232235878,502,1
1424275642009698,3232235875,1566,3232235879,502,2
1424275642010522,3232235875,1566,3232235879,502,2
1424275642042420,3232235875,1567,3232235877,502,1
1424275642043304,3232235875,1567,3232235877,502,1
1424275642072846,3232235875,1568,3232235879,502,1
1424275642073641,3232235875,1568,3232235879,502,1
1424275646961899,3232235876,2537,3232235877,502,3
1424275646962714,3232235876,2537,3232235877,502,3
1424275646963323,3232235876,2538,3232235878,502,3
1424275646964104,3232235876,2538,3232235878,502,3
1424275646964637,3232235876,2539,3232235879,502,3
1424275646965490,3232235876,2539,3232235879,502,3
1424275646966931,3232235876,2540,3232235877,502,2
1424275646967716,3232235876,2540,3232235877,502,2
1424275646969308,3232235876,2541,3232235878,502,2
1424275646970066,3232235876,2541,3232235878,502,2
1424275646971724,3232235876,2542,3232235879,502,2
1424275646972502,3232235876,2542,3232235879,502,2
1424275646974087,3232235876,2543,3232235877,502,1
1424275646974839,3232235876,2543,3232235877,502,1
1424275646976521,3232235876,2544,3232235878,502,1
1424275646977273,3232235876,2544,3232235878,502,1
1424275646979941,3232235876,2545,3232235879,502,1
1424275646980784,3232235876,2545,3232235879,502,1
1424275650188391,3232235876,2546,3232235877,502,5
1424275650188839,3232235876,2546,3232235877,502,5
1424275651916945,3232235875,1569,3232235877,502,3
1424275651917832,3232235875,1569,3232235877,502,3
1424275651931716,3232235875,1570,3232235878,502,3
1424275651932547,3232235875,1570,3232235878,502,3
1424275651946811,3232235875,1571,3232235879,502,3
1424275651947691,3232235875,1571,3232235879,502,3
1424275651979874,3232235875,1572,3232235877,502,2
1424275651980750,3232235875,1572,3232235877,502,2
1424275651994804,3232235875,1573,3232235878,502,2
1424275651995640,3232235875,1573,3232235878,502,2
1424275651999090,3232235875,1574,3232235878,502,1
1424275651999845,3232235875,1574,3232235878,502,1
1424275652009782,3232235875,1575,3232235879,502,2
1424275652010620,3232235875,1575,3232235879,502,2
1424275652042852,3232235875,1576,3232235877,502,1
1424275652045400,3232235875,1576,3232235877,502,1
1424275652071369,3232235875,1577,3232235879,502,1
1424275652071750,3232235875,1577,3232235879,502,1
1424275656962959,3232235876,2547,3232235879,502,3
1424275656963792,3232235876,2547,3232235879,502,3
1424275656964403,3232235876,2548,3232235878,502,3
1424275656965272,3232235876,2548,3232235878,502,3
1424275656966757,3232235876,2549,3232235879,502,2
1424275656967492,3232235876,2549,3232235879,502,2
1424275656968112,3232235876,2550,3232235877,502,3
1424275656969093,3232235876,2550,3232235877,502,3
1424275656970392,3232235876,2551,3232235878,502,2
1424275656971145,3232235876,2551,3232235878,502,2
1424275656972783,3232235876,2552,3232235879,502,1
1424275656973554,3232235876,2552,3232235879,502,1
1424275656975182,3232235876,2553,3232235877,502,2
1424275656975944,3232235876,2553,3232235877,502,2
1424275656977544,3232235876,2554,3232235878,502,1
1424275656978297,3232235876,2554,3232235878,502,1
1424275656981054,3232235876,2555,3232235877,502,1
1424275656981859,3232235876,2555,3232235877,502,1
1424275661915397,3232235875,1578,3232235877,502,3
1424275661916239,3232235875,1578,3232235877,502,3
1424275661930320,3232235875,1579,3232235878,502,3
1424275661931231,3232235875,1579,3232235878,502,3
1424275661947689,3232235875,1580,3232235879,502,3
1424275661948587,3232235875,1580,3232235879,502,3
1424275661978388,3232235875,1581,3232235877,502,2
1424275661979230,3232235875,1581,3232235877,502,2
1424275661993436,3232235875,1582,3232235878,502,2
1424275661994298,3232235875,1582,3232235878,502,2
1424275661997833,3232235875,1583,3232235878,502,1
1424275661998625,3232235875,1583,3232235878,502,1
1424275662010833,3232235875,1584,3232235879,502,2
1424275662011671,3232235875,1584,3232235879,502,2
1424275662040892,3232235875,1585,3232235877,502,1
1424275662041757,3232235875,1585,3232235877,502,1
1424275662073044,3232235875,1586,3232235879,502,1
1424275662074773,3232235875,1586,3232235879,502,1
1424275666962098,3232235876,2556,3232235878,502,3
1424275666962489,3232235876,2556,3232235878,502,3
1424275666962705,3232235876,2557,3232235879,502,3
1424275666963216,3232235876,2557,3232235879,502,3
1424275666963264,3232235876,2558,3232235877,502,3
1424275666963653,3232235876,2558,3232235877,502,3
1424275666964279,3232235876,2559,3232235878,502,2
1424275666964597,3232235876,2559,3232235878,502,2
1424275666965314,3232235876,2560,3232235879,502,2
1424275666965693,3232235876,2560,3232235879,502,2
1424275666966341,3232235876,2561,3232235877,502,2
1424275666966701,3232235876,2561,3232235877,502,2
1424275666967364,3232235876,2562,3232235878,502,1
1424275666967749,3232235876,2562,3232235878,502,1
1424275666968422,3232235876,2563,3232235879,502,1
1424275666968747,3232235876,2563,3232235879,502,1
1424275666969483,3232235876,2564,3232235877,502,1
1424275666969889,3232235876,2564,3232235877,502,1
1424275671915514,3232235875,1587,3232235877,502,3
1424275671916371,3232235875,1587,3232235877,502,3
1424275671930432,3232235875,1588,3232235878,502,3
1424275671931356,3232235875,1588,3232235878,502,3
1424275671947797,3232235875,1589,3232235879,502,3
1424275671948673,3232235875,1589,3232235879,502,3
1424275671978468,3232235875,1590,3232235877,502,2
1424275671979343,3232235875,1590,3232235877,502,2
1424275671993462,3232235875,1591,3232235878,502,2
1424275671994416,3232235875,1591,3232235878,502,2
1424275672004523,3232235875,1592,3232235878,502,1
1424275672005298,3232235875,1592,3232235878,502,1
1424275672010941,3232235875,1593,3232235879,502,2
1424275672011775,3232235875,1593,3232235879,502,2
1424275672040832,3232235875,1594,3232235877,502,1
1424275672041681,3232235875,1594,3232235877,502,1
1424275676962962,3232235876,2565,3232235877,502,3
1424275676963755,3232235876,2565,3232235877,502,3
1424275676964289,3232235876,2566,3232235878,502,3
1424275676965096,3232235876,2566,3232235878,502,3
1424275676966725,3232235876,2567,3232235877,502,2
1424275676967490,3232235876,2567,3232235877,502,2
1424275676969160,3232235876,2568,3232235878,502,2
1424275676970025,3232235876,2568,3232235878,502,2
1424275676970488,3232235876,2569,3232235879,502,3
1424275676971381,3232235876,2569,3232235879,502,3
1424275676972668,3232235876,2570,3232235877,502,1
1424275676973428,3232235876,2570,3232235877,502,1
1424275676975095,3232235876,2571,3232235878,502,1
1424275676975872,3232235876,2571,3232235878,502,1
1424275676977564,3232235876,2572,3232235879,502,2
1424275676978306,3232235876,2572,3232235879,502,2
1424275676982663,3232235876,2573,3232235879,502,1
1424275676983432,3232235876,2573,3232235879,502,1
1424275681917423,3232235875,1596,3232235877,502,3
1424275681917424,3232235875,1596,3232235877,502,3
1424275681932381,3232235875,1597,3232235878,502,3
1424275681932382,3232235875,1597,3232235878,502,3
1424275681947377,3232235875,1598,3232235879,502,3
1424275681947379,3232235875,1598,3232235879,502,3
1424275681979904,3232235875,1599,3232235877,502,2
1424275681979906,3232235875,1599,3232235877,502,2
1424275681993649,3232235875,1600,3232235878,502,2
1424275681993988,3232235875,1600,3232235878,502,2
1424275681996420,3232235875,1601,3232235878,502,1
1424275681996421,3232235875,1601,3232235878,502,1
1424275682008555,3232235875,1602,3232235879,502,2
1424275682008890,3232235875,1602,3232235879,502,2
1424275682042375,3232235875,1603,3232235877,502,1
1424275682042376,3232235875,1603,3232235877,502,1
1424275682072418,3232235875,1604,3232235879,502,1
1424275682072419,3232235875,1604,3232235879,502,1
1424275686961528,3232235876,2574,3232235879,502,3
1424275686962390,3232235876,2574,3232235879,502,3
1424275686962919,3232235876,2575,3232235877,502,3
1424275686963710,3232235876,2575,3232235877,502,3
1424275686964314,3232235876,2576,3232235878,502,3
1424275686965154,3232235876,2576,3232235878,502,3
1424275686966514,3232235876,2577,3232235879,502,2
1424275686967269,3232235876,2577,3232235879,502,2
1424275686968911,3232235876,2578,3232235877,502,2
1424275686969665,3232235876,2578,3232235877,502,2
1424275686971307,3232235876,2579,3232235878,502,2
1424275686972076,3232235876,2579,3232235878,502,2
1424275686973694,3232235876,2580,3232235879,502,1
1424275686974439,3232235876,2580,3232235879,502,1
1424275686976155,3232235876,2581,3232235877,502,1
1424275686976919,3232235876,2581,3232235877,502,1
1424275686979409,3232235876,2582,3232235878,502,1
1424275686980244,3232235876,2582,3232235878,502,1
1424275691916603,3232235875,1605,3232235877,502,3
1424275691917445,3232235875,1605,3232235877,502,3
1424275691931687,3232235875,1606,3232235878,502,3
1424275691932606,3232235875,1606,3232235878,502,3
1424275691946420,3232235875,1607,3232235879,502,3
1424275691947262,3232235875,1607,3232235879,502,3
1424275691979698,3232235875,1608,3232235877,502,2
1424275691981404,3232235875,1608,3232235877,502,2
1424275691994970,3232235875,1609,3232235878,502,2
1424275691995842,3232235875,1609,3232235878,502,2
1424275691999211,3232235875,1610,3232235878,502,1
1424275692000021,3232235875,1610,3232235878,502,1
1424275692009493,3232235875,1611,3232235879,502,2
1424275692010318,3232235875,1611,3232235879,502,2
1424275692042264,3232235875,1612,3232235877,502,1
1424275692043072,3232235875,1612,3232235877,502,1
1424275692071578,3232235875,1613,3232235879,502,1
1424275692073201,3232235875,1613,3232235879,502,1
1424275696961990,3232235876,2583,3232235878,502,3
1424275696962844,3232235876,2583,3232235878,502,3
1424275696963320,3232235876,2584,3232235879,502,3
1424275696964151,3232235876,2584,3232235879,502,3
1424275696965994,3232235876,2585,3232235878,502,2
1424275696966740,3232235876,2585,3232235878,502,2
1424275696968390,3232235876,2586,3232235879,502,2
1424275696969160,3232235876,2586,3232235879,502,2
1424275696969756,3232235876,2587,3232235877,502,3
1424275696970690,3232235876,2587,3232235877,502,3
1424275696971954,3232235876,2588,3232235878,502,1
1424275696972738,3232235876,2588,3232235878,502,1
1424275696974327,3232235876,2589,3232235879,502,1
1424275696975103,3232235876,2589,3232235879,502,1
1424275696976737,3232235876,2590,3232235877,502,2
1424275696977615,3232235876,2590,3232235877,502,2
1424275696981777,3232235876,2591,3232235877,502,1
1424275696982654,3232235876,2591,3232235877,502,1
1424275701916594,3232235875,1614,3232235877,502,3
1424275701917412,3232235875,1614,3232235877,502,3
1424275701931490,3232235875,1615,3232235878,502,3
1424275701932365,3232235875,1615,3232235878,502,3
1424275701946542,3232235875,1616,3232235879,502,3
1424275701947454,3232235875,1616,3232235879,502,3
1424275701979618,3232235875,1617,3232235877,502,2
1424275701980464,3232235875,1617,3232235877,502,2
1424275701994678,3232235875,1618,3232235878,502,2
1424275701995638,3232235875,1618,3232235878,502,2
1424275701998875,3232235875,1619,3232235878,502,1
1424275701999628,3232235875,1619,3232235878,502,1
1424275702009461,3232235875,1620,3232235879,502,2
1424275702010291,3232235875,1620,3232235879,502,2
1424275702042121,3232235875,1621,3232235877,502,1
1424275702042940,3232235875,1621,3232235877,502,1
1424275702072405,3232235875,1622,3232235879,502,1
1424275702073198,3232235875,1622,3232235879,502,1
1424275706962669,3232235876,2592,3232235877,502,3
1424275706963510,3232235876,2592,3232235877,502,3
1424275706963986,3232235876,2593,3232235879,502,3
1424275706964854,3232235876,2593,3232235879,502,3
1424275706965327,3232235876,2594,3232235878,502,3
1424275706966169,3232235876,2594,3232235878,502,3
1424275706967577,3232235876,2595,3232235877,502,2
1424275706968299,3232235876,2595,3232235877,502,2
1424275706969932,3232235876,2596,3232235879,502,2
1424275706970717,3232235876,2596,3232235879,502,2
1424275706972327,3232235876,2597,3232235878,502,2
1424275706973077,3232235876,2597,3232235878,502,2
1424275706975399,3232235876,2598,3232235877,502,1
1424275706976255,3232235876,2598,3232235877,502,1
1424275706979024,3232235876,2600,3232235878,502,1
1424275706979798,3232235876,2600,3232235878,502,1
1424275706980609,3232235876,2599,3232235879,502,1
1424275706981444,3232235876,2599,3232235879,502,1
1424275711915142,3232235875,1623,3232235877,502,3
1424275711915982,3232235875,1623,3232235877,502,3
1424275711932465,3232235875,1624,3232235878,502,3
1424275711933357,3232235875,1624,3232235878,502,3
1424275711947546,3232235875,1625,3232235879,502,3
1424275711948408,3232235875,1625,3232235879,502,3
1424275711978211,3232235875,1626,3232235877,502,2
1424275711979086,3232235875,1626,3232235877,502,2
1424275711995675,3232235875,1627,3232235878,502,2
1424275711996555,3232235875,1627,3232235878,502,2
1424275711999982,3232235875,1628,3232235878,502,1
1424275712000743,3232235875,1628,3232235878,502,1
1424275712010523,3232235875,1629,3232235879,502,2
1424275712011382,3232235875,1629,3232235879,502,2
1424275712040664,3232235875,1630,3232235877,502,1
1424275712041529,3232235875,1630,3232235877,502,1
1424275712073154,3232235875,1631,3232235879,502,1
1424275712074013,3232235875,1631,3232235879,502,1
1424275716962698,3232235876,2601,3232235879,502,3
1424275716963546,3232235876,2601,3232235879,502,3
1424275716964027,3232235876,2602,3232235877,502,3
1424275716964836,3232235876,2602,3232235877,502,3
1424275716966514,3232235876,2603,3232235879,502,2
1424275716967274,3232235876,2603,3232235879,502,2
1424275716968938,3232235876,2604,3232235877,502,2
1424275716969814,3232235876,2604,3232235877,502,2
1424275716970278,3232235876,2605,3232235878,502,3
1424275716971355,3232235876,2605,3232235878,502,3
1424275716972483,3232235876,2606,3232235879,502,1
1424275716973381,3232235876,2606,3232235879,502,1
1424275716974942,3232235876,2607,3232235877,502,1
1424275716975869,3232235876,2607,3232235877,502,1
1424275716977435,3232235876,2608,3232235878,502,2
1424275716978222,3232235876,2608,3232235878,502,2
1424275716982248,3232235876,2609,3232235878,502,1
1424275716982972,3232235876,2609,3232235878,502,1
1424275721307951,3232235876,2610,3232235879,502,5
1424275721308422,3232235876,2610,3232235879,502,5
1424275721916210,3232235875,1632,3232235877,502,3
1424275721917041,3232235875,1632,3232235877,502,3
1424275721931858,3232235875,1633,3232235878,502,3
1424275721932799,3232235875,1633,3232235878,502,3
1424275721946028,3232235875,1634,3232235879,502,3
1424275721946914,3232235875,1634,3232235879,502,3
1424275721979180,3232235875,1635,3232235877,502,2
1424275721980020,3232235875,1635,3232235877,502,2
1424275721994364,3232235875,1636,3232235878,502,2
1424275721995153,3232235875,1636,3232235878,502,2
1424275721998424,3232235875,1637,3232235878,502,1
1424275721999157,3232235875,1637,3232235878,502,1
1424275722009046,3232235875,1638,3232235879,502,2
1424275722009836,3232235875,1638,3232235879,502,2
1424275722041859,3232235875,1639,3232235877,502,1
1424275722042676,3232235875,1639,3232235877,502,1
1424275722071198,3232235875,1640,3232235879,502,1
1424275722072737,3232235875,1640,3232235879,502,1
1424275726963828,3232235876,2611,3232235878,502,3
1424275726964645,3232235876,2611,3232235878,502,3
1424275726965158,3232235876,2612,3232235879,502,3
1424275726965998,3232235876,2612,3232235879,502,3
1424275726967648,3232235876,2613,3232235878,502,2
1424275726968382,3232235876,2613,3232235878,502,2
1424275726970017,3232235876,2614,3232235879,502,2
1424275726970786,3232235876,2614,3232235879,502,2
1424275726971356,3232235876,2615,3232235877,502,3
1424275726972251,3232235876,2615,3232235877,502,3
1424275726973561,3232235876,2616,3232235878,502,1
1424275726974308,3232235876,2616,3232235878,502,1
1424275726977188,3232235876,2617,3232235879,502,1
1424275726977466,3232235876,2617,3232235879,502,1
1424275726978359,3232235876,2618,3232235877,502,2
1424275726979201,3232235876,2618,3232235877,502,2
1424275726987329,3232235876,2619,3232235877,502,1
1424275726988099,3232235876,2619,3232235877,502,1
1424275728940820,3232235875,1641,3232235879,502,5
1424275728941290,3232235875,1641,3232235879,502,5
1424275731916255,3232235875,1642,3232235877,502,3
1424275731917090,3232235875,1642,3232235877,502,3
1424275731931069,3232235875,1643,3232235878,502,3
1424275731931917,3232235875,1643,3232235878,502,3
1424275731946222,3232235875,1644,3232235879,502,3
1424275731947082,3232235875,1644,3232235879,502,3
1424275731979577,3232235875,1645,3232235877,502,2
1424275731980364,3232235875,1645,3232235877,502,2
1424275731994312,3232235875,1646,3232235878,502,2
1424275731995134,3232235875,1646,3232235878,502,2
1424275731998553,3232235875,1647,3232235878,502,1
1424275731999328,3232235875,1647,3232235878,502,1
1424275732009135,3232235875,1648,3232235879,502,2
1424275732009946,3232235875,1648,3232235879,502,2
1424275732042114,3232235875,1649,3232235877,502,1
1424275732044667,3232235875,1649,3232235877,502,1
1424275732071927,3232235875,1650,3232235879,502,1
1424275732072793,3232235875,1650,3232235879,502,1
1424275736962326,3232235876,2620,3232235877,502,3
1424275736963139,3232235876,2620,3232235877,502,3
1424275736964194,3232235876,2622,3232235878,502,3
1424275736965024,3232235876,2622,3232235878,502,3
1424275736965283,3232235876,2621,3232235879,502,3
1424275736966128,3232235876,2621,3232235879,502,3
1424275736967464,3232235876,2623,3232235878,502,2
1424275736968281,3232235876,2623,3232235878,502,2
